correct,in_candidates,correct_spelling,misspelling,phoneme_rep,suggested,suggested_phoneme,candidates
1.0,1.0,difficulties,dificulties,D IH F IH K AH L T IY Z,difficulties,D IH F IH K AH L T IY Z,"['difficulties', 'difficulties', 'difficultly', 'deficiencies', 'difficulty', 'deformities', 'divinities', 'difficulty', 'finkelstein', 'difficult']"
1.0,1.0,difficulty,dificulty,D IH F IH K AH L T IY,difficulty,D IH F IH K AH L T IY,"['difficulty', 'difficulty', 'deficiency', 'disloyalty', 'dissymmetry', 'difficulties', 'difficultly', 'difficult', 'deformity', 'deliciously']"
1.0,1.0,dimension,dimention,D IH M EH N SH AH N,dimension,D IH M EH N SH AH N,"['dimension', 'detention', 'dissension', 'dementia', 'detection', 'deception', 'defection', 'dominion', 'direction', 'deduction']"
0.0,1.0,dimensions,dimenions,D IH M IY N Y AH N Z,dominion's,D AH M IH N Y AH N Z,"[""dominion's"", 'dimensions', 'detentions', 'armenians', 'virginians', 'machineguns', ""davidian's"", 'davidians', 'dominion', 'demotions']"
1.0,1.0,dimensions,dimentions,D IH M EH N SH AH N Z,dimensions,D IH M EH N SH AH N Z,"['dimensions', 'detentions', 'deceptions', 'defections', ""dominion's"", 'dimensioned', 'directions', 'deductions', 'depictions', 'dependence']"
1.0,1.0,diphthong,diphtong,D IH F T AO NG,diphthong,D IH F TH AO NG,"['diphthong', 'ding-dong', 'gifting', 'differing', 'sifting', 'lifting', 'differing', 'deferring', 'shifting', 'defying']"
1.0,1.0,diphthong,dipthong,D IH P TH AO NG,diphthong,D IH F TH AO NG,"['diphthong', 'ding-dong', 'deplore', 'differing', 'defying', 'differing', 'deferring', 'diapering', 'dickering', 'decaying']"
0.0,0.0,diphthongs,diphtongs,D IH F T AO NG Z,listings,L IH S T IH NG Z,"['listings', 'deplores', 'distills', 'deferrals', 'restores', 'fifteens', 'distort', 'defrost', ""schiferon's"", 'ducklings']"
0.0,0.0,diphthongs,dipthongs,D IH P TH AO NG Z,deplores,D IH P L AO R Z,"['deplores', 'deplored', 'deprives', 'ducklings', 'depends', 'darlings', 'buildings', ""building's"", 'dressings', 'playthings']"
0.0,0.0,directly,driectly,D R IY EH K T L IY,directory,D IH R EH K T ER IY,"['directory', 'directory', 'directory', 'strictly', 'decently', 'dreadfully', 'dimichele', 'directors', ""director's"", ""directors'""]"
1.0,1.0,disagreement,dissagreement,D IH S AH G R IY M AH N T,disagreement,D IH S AH G R IY M AH N T,"['disagreement', 'disgorgement', 'disarmament', 'disobedient', 'disagreeable', 'mistreatment', 'disbarment', 'disagreements', 'disgruntled', 'discriminate']"
1.0,1.0,disappear,dissapear,D IH S AH P IY R,disappear,D IH S AH P IY R,"['disappear', 'disappear', 'dissipate', 'disciple', 'datapower', 'datapower', 'recipes', ""recipe's"", 'cicippio', 'chesapeake']"
1.0,1.0,disappear,dissappear,D IH S AH P IY R,disappear,D IH S AH P IY R,"['disappear', 'disappear', 'dissipate', 'disciple', 'datapower', 'datapower', 'recipes', ""recipe's"", 'cicippio', 'chesapeake']"
1.0,1.0,disappeared,dissapeared,D IH S AH P IY R D,disappeared,D IH S AH P IY R D,"['disappeared', 'disappeared', 'disappears', 'disappears', 'dissipates', 'disappoint', 'disagreed', 'disapprove', 'displeased', 'misapplied']"
1.0,1.0,disappearing,dissapearing,D IH S AH P IY R IH NG,disappearing,D IH S AH P IY R IH NG,"['disappearing', 'disappearing', 'dissipating', 'disappointing', 'disagreeing', 'dissipated', 'misapplying', 'dissipative', 'disabling', 'disappointed']"
1.0,1.0,disappears,dissapears,D IH S AH P IY R Z,disappears,D IH S AH P IY R Z,"['disappears', 'disappears', 'disappeared', 'disappeared', 'dissipates', 'disciples', 'disabuse', 'disappoint', ""singapore's"", 'disagrees']"
1.0,1.0,disappears,dissappears,D IH S AH P IY R Z,disappears,D IH S AH P IY R Z,"['disappears', 'disappears', 'disappeared', 'disappeared', 'dissipates', 'disciples', 'disabuse', 'disappoint', ""singapore's"", 'disagrees']"
1.0,1.0,disapproval,disaproval,D IH S AH P R UW V AH L,disapproval,D IH S AH P R UW V AH L,"['disapproval', 'disapproving', 'disapproved', 'disapproves', 'disproven', 'disappearance', 'disappearance', 'disproved', 'disproves', 'approvable']"
0.0,0.0,disaster,diaster,D AY AE S T ER,hiester,HH AY IH S T ER,"['hiester', 'riester', 'kiester', 'dunster', 'dexter', 'blaster', 'dniester', 'drafter', 'feimster', 'drasner']"
1.0,1.0,disastrous,disasterous,D IH S AE S T ER AH S,disastrous,D IH Z AE S T R AH S,"['disastrous', 'distrigas', 'disasters', 'insistence', 'distances', 'decesaris', 'distillates', 'disturbance', 'distrusts', 'disgusted']"
0.0,0.0,discontent,discontentment,D IH S K AH N T EH N T M AH N T,contentment,K AH N T EH N T M AH N T,['contentment']
0.0,0.0,discover,dicover,D IH K AH V ER,recover,R IH K AH V ER,"['recover', 'tichenor', 'deliver', 'decoder', 'dekuyper', 'decatur', 'bichler', 'thickener', 'disavow', 'dickens', ""dickens'""]"
0.0,0.0,discovered,dicovered,D IH K AH V ER D,recovered,R IH K AH V ER D,"['recovered', 'dicomed', 'recovered', 'delivered', 'recovers', 'disavowed', 'uncovered', 'recovery', 'ticketed', 'decoded']"
0.0,0.0,discovering,dicovering,D IH K AH V ER IH NG,recovering,R IH K AH V ER IH NG,"['recovering', 'recovering', 'delivering', 'disavowing', 'uncovering', 'decoupling', 'ricocheting', 'declaring', 'disallowing', 'divulging']"
0.0,0.0,discovers,dicovers,D IH K AH V ER Z,recovers,R IH K AH V ER Z,"['recovers', 'delivers', 'decoders', 'recovered', 'uncovers', 'recovery', 'picketers', 'takeovers', 'mcevers', 'makeovers']"
0.0,0.0,discovery,dicovery,D IH K AH V R IY,recovery,R IH K AH V R IY,"['recovery', 'recovery', 'disagree', 'delivery', 'bigotry', 'decarli', 'circuitry', 'decoste', 'recovers', 'defiore', 'difiore']"
1.0,1.0,discuss,descuss,D EH S K AH S,discuss,D IH S K AH S,"['discuss', 'discus', 'viscous', 'deskin', 'despot', 'fiscus', 'dorcas', 'delfosse', 'deafness', 'festus']"
1.0,1.0,disintegrated,desintegrated,D IH S IH N T AH G R EY T IH D,disintegrated,D IH S IH N T AH G R EY T IH D,"['disintegrated', 'disintegrating', 'disintegration', 'disintegrates', 'reintegrated', 'disinterested', 'disintegrate', ""integrated's"", 'integrated']"
1.0,1.0,disintegration,desintegration,D IH S IH N T AH G R EY SH AH N,disintegration,D IH S IH N T AH G R EY SH AH N,"['disintegration', 'disintegrating', 'disintegrated', 'disinclination', 'reintegration', 'disintegrates', 'disintegration', 'disintegrate', 'integrations', 'integration']"
1.0,1.0,disobedience,disobediance,D IH S AH B IY D IY AH N S,disobedience,D IH S AH B IY D IY AH N S,"['disobedience', 'disobedience', 'disobedient', 'disobedient', 'disappearance', 'expedience', 'expediency', 'dissidents', ""dissidents'""]"
1.0,1.0,disobedience,dissobediance,D IH S OW B IY D IY AH N S,disobedience,D IH S OW B IY D IY AH N S,"['disobedience', 'disobedience', 'disobedient', 'disobedient', 'expedience', 'expediency', 'obedience']"
1.0,1.0,disobedience,dissobedience,D IH S OW B IY D IY AH N S,disobedience,D IH S OW B IY D IY AH N S,"['disobedience', 'disobedience', 'disobedient', 'disobedient', 'expedience', 'expediency', 'obedience']"
1.0,1.0,disobedient,disobediant,D IH S AH B IY D IY AH N T,disobedient,D IH S AH B IY D IY AH N T,"['disobedient', 'disobedient', 'disobedience', 'disobedience', 'disagreement', 'expedient', 'dissidents', ""dissidents'""]"
1.0,1.0,disobedient,dissobediant,D IH S OW B IY D IY AH N T,disobedient,D IH S OW B IY D IY AH N T,"['disobedient', 'disobedient', 'disobedience', 'disobedience', 'expedient', 'obediently', 'obedient']"
1.0,1.0,disobedient,dissobedient,D IH S OW B IY D IY AH N T,disobedient,D IH S OW B IY D IY AH N T,"['disobedient', 'disobedient', 'disobedience', 'disobedience', 'expedient', 'obediently', 'obedient']"
0.0,0.0,disparagingly,disparingly,D IH S P EH R IH NG L IY,disturbingly,D IH S T ER B IH NG L IY,"['disturbingly', 'depressingly', 'disarmingly', 'hysterically', 'disparages', 'disparaging', 'dispiriting', 'disparities', 'dispensary', 'deceptively']"
1.0,1.0,dispense,dispence,D IH S P EH N S,dispense,D IH S P EH N S,"['dispense', 'dispels', 'despairs', 'suspense', 'distance', 'response', 'diskettes', 'dispelled', 'despaired', 'misspent']"
1.0,1.0,dispensed,dispenced,D IH S P EH N S T,dispensed,D IH S P EH N S T,"['dispensed', 'dispenser', 'dispenza', 'distanced', 'disparate', 'displaced', 'discenza', 'disparage', 'disgraced', 'dispelling']"
1.0,1.0,dispensing,dispencing,D IH S P EH N S IH NG,dispensing,D IH S P EH N S IH NG,"['dispensing', 'dispenses', 'distancing', 'misspending', 'expensing', 'displacing', 'dispensers', 'dispensary', 'disbanding', 'suspending']"
1.0,1.0,dissatisfaction,disatisfaction,D IH S AE T IH S F AE K SH AH N,dissatisfaction,D IH S AE T IH S F AE K SH AH N,"['dissatisfaction', 'satisfaction', 'satisfactions', 'satisfaction']"
1.0,1.0,dissatisfied,disatisfied,D IH S AE T AH S F AY D,dissatisfied,D IH S AE T AH S F AY D,"['dissatisfied', 'unsatisfied', 'distrusted', 'distrusted', 'decertified', 'declassified', 'distracted', 'diversified', 'dismantled', 'stratified']"
1.0,1.0,dissemination,disemination,D IH S EH M AH N EY SH AH N,dissemination,D IH S EH M AH N EY SH AH N,"['dissemination', 'determination', 'denomination', 'insemination', 'disseminated', 'disseminating', 'examination', 'disinflation', 'dispensation', 'discoloration']"
1.0,1.0,dissolved,disolved,D IH S AA L V D,dissolved,D IH Z AA L V D,"['dissolved', 'desalvo', 'disalvo', 'devolved', 'dissolves', 'dissolver', 'disarmed', 'disallowed', 'desilva', 'unsolved']"
0.0,0.0,distinguish,distingish,D IH S T IH NG IH SH,distinct,D IH S T IH NG K T,"['distinct', 'distilling', 'distillery', 'disturbing', 'distillers', ""distiller's"", ""distillers'"", 'dismissing', 'dismissive', 'destroying']"
0.0,0.0,distinguished,distingished,D IH S T IH NG IH SH T,distinct,D IH S T IH NG K T,"['distinct', 'diminished', 'instincts', 'district', 'distinction', 'distancing', 'extinction', 'distorting', 'districts', ""district's""]"
0.0,0.0,distinguishes,distingishes,D IH S T IH NG IH SH IH Z,distinction,D IH S T IH NG K SH AH N,"['distinction', 'distinctive', 'distinguish', ""distillers's"", 'diminishes', 'distinctions', 'extinguish', 'extinctions', 'distinguished', 'establishes']"
0.0,0.0,distinguishing,distingishing,D IH S T IH NG IH SH IH NG,distinction,D IH S T IH NG K SH AH N,"['distinction', 'distinguish', 'dispiriting', 'distinctive', 'diminishing', 'extinguish', 'establishing', 'distinguished', 'distilling', 'distinguishes']"
0.0,0.0,diverse,diversed,D AY V ER S T,divest,D AY V EH S T,"['divest', 'divest', 'diverged', 'digest', 'digest', 'reversed', 'direst', 'dewhirst', 'dewhurst', 'reversed']"
1.0,1.0,divide,devide,D IH V AY D,divide,D IH V AY D,"['divide', 'defied', 'divad', 'divvied', 'devoid', 'devise', 'denied', 'device', 'devise', 'divine']"
1.0,1.0,divided,devided,D IH V AY D IH D,divided,D IH V AY D IH D,"['divided', 'dividing', 'decided', 'derided', 'diverted', 'devoted', 'delighted', 'devises', 'denuded', 'devices', ""device's""]"
0.0,1.0,division,divison,D IH V IH S AH N,divison,D IH V IH S AH N,"['divison', 'davison', 'davisson', 'dickeson', 'dickison', 'nivison', 'division', 'divison', 'dubuisson', 'denison', 'dennison']"
1.0,1.0,divisions,divisons,D IH V IH ZH AH N Z,divisions,D IH V IH ZH AH N Z,"['divisions', ""division's"", ""divisions'"", 'diversions', 'decisions', ""decision's"", 'diversions', 'revisions', 'delusions', 'envisions']"
1.0,1.0,document,doccument,D AA K Y UW M AH N T,document,D AA K Y UW M EH N T,"['document', 'document', 'monument', 'monument', 'argument', 'documenta', 'debarment', 'documents', 'documenting', 'documented']"
1.0,1.0,documented,doccumented,D AA K Y UW M EH N T IH D,documented,D AA K Y UW M EH N T AH D,"['documented', 'documented', 'documenting', 'documentary', 'documenting', 'documentary', 'documentaries', 'documented', 'documenta', 'documented']"
1.0,1.0,documents,doccuments,D AA K Y UW M AH N T S,documents,D AA K Y UW M AH N T S,"['documents', 'documents', 'documenta', 'monuments', 'documenting', 'documented', 'documentary', 'monuments', 'documenting', 'arguments', ""argument's""]"
0.0,0.0,does,doens,D OW N Z,doan's,D OW N Z,"[""doan's"", ""don'ts"", 'tones', 'dens', 'denz', 'duns', 'dones', ""dun's"", 'deans', ""dean's"", 'deines', 'denes']"
0.0,0.0,doesn't,doesnt,D AH S N T,didn't,D IH D N T,"[""didn't"", 'dysart', 'dysert', 'deceit', 'dossett', 'bussert', 'bassette', 'doucet', 'doucette', 'dusett']"
0.0,0.0,doing,doign,D OY N,goin,G OY N,"['goin', 'goyne', 'boyne', 'join', ""don't"", 'doan', 'doane', 'doanh', 'doyle', 'deutch', 'deutsch', 'deutsche']"
0.0,0.0,doing,donig,D AA N IH G,honig,HH AA N IH G,"['honig', 'monnig', 'donning', 'konig', 'donnell', 'tonic', 'dawning', 'deneke', 'denike', 'danek']"
1.0,1.0,dominant,dominent,D AA M AH N AH N T,dominant,D AA M AH N AH N T,"['dominant', 'dominance', 'dissonant', 'ruminant', 'dunnavant', ""dominic's"", 'covenant', 'delahunt', 'dillahunt', 'dominates']"
0.0,0.0,dominant,dominiant,D AH M IH N IY AH N T,dominion's,D AH M IH N Y AH N Z,"[""dominion's"", 'dimensioned', ""davidian's"", 'davidians', 'recipient', 'commitment', 'defoliant', 'defendant', 'dependent', 'descendant', 'descendent']"
0.0,0.0,dream,deram,D EH R AH M,tarom,T EH R AH M,"['tarom', 'gerome', 'darrell', 'daryl', 'darryl', 'darrel', 'deryle', 'durham', 'durum', 'denim', 'denham', 'denomme']"
0.0,0.0,dramatic,dramtic,D R AE M T IH K,drastic,D R AE S T IH K,"['drastic', 'gramlich', 'frantic', 'kramlich', 'drafted', 'drafting', 'triptych', 'dreamlike', 'travnik', 'tramping']"
0.0,0.0,dreams,dreasm,D R EH Z AH M,dressen,D R EH S AH N,"['dressen', 'trism', 'dressel', 'dresses', 'drizzle', 'dresen', 'taoism', 'deism', 'prism', 'prizm']"
0.0,0.0,drink,drnik,D R N IH K,danek,D AE N IH K,"['danek', 'deneke', 'denike', 'bernick', 'tunick', 'tunic', 'tonic', 'vernick', 'trawick', 'chernick']"
0.0,1.0,drumming,druming,D R UW M IH NG,grooming,G R UW M IH NG,"['grooming', 'drooling', 'drumming', 'dreaming', 'drooping', 'blooming', 'trimming', 'trooping', 'bruening', 'bruning']"
0.0,1.0,dukedom,dukeship,D UW K SH IH P,diction,D IH K SH AH N,"['diction', 'bookshop', 'township', 'dipshit', 'dukeman', 'gunship', 'workshop', 'dukedom', 'judgeship', 'denshin']"
1.0,1.0,during,durring,D ER IH NG,during,D ER IH NG,"['during', 'durang', 'dring', 'dying', 'dyeing', 'doing', 'dewing', 'hering', 'heuring', 'purring']"
1.0,1.0,dying,dieing,D AY IH NG,dying,D AY IH NG,"['dying', 'dyeing', 'tying', 'tieing', 'during', 'buying', 'doing', 'dewing', 'vying', 'sighing']"
1.0,1.0,earned,earnt,ER N T,earned,ER N D,"['earned', 'ent', ""ain't"", 'ant', 'aunt', 'aunt', 'irked', 'earns', 'ernie', 'earney', 'erney', 'erny']"
0.0,0.0,electric,electic,IH L EH K T IH K,elective,IH L EH K T IH V,"['elective', 'elected', 'electing', 'elastic', 'elected', 'electors', 'erected', 'erecting', 'effective', 'electra']"
1.0,1.0,eclipse,eclispe,IY K L IH S P,eclipse,IY K L IH P S,"['eclipse', 'eclipse', 'eclipse', ""echlin's"", 'scrimp', 'enlist', 'gaullist', 'tallest', 'delist', 'melissa']"
1.0,1.0,efficient,effecient,IH F IY SH AH N T,efficient,IH F IH SH AH N T,"['efficient', 'emotions', 'emotions', 'emissions', 'quotient', 'imminent', 'immanent', 'editions', ""edition's"", 'emergent']"
1.0,1.0,efficient,efficent,EH F IH S AH N T,efficient,IH F IH SH AH N T,"['efficient', 'effluent', ""edison's"", 'edisons', 'adjacent', 'innocent', 'evident', 'egeland', 'ethicist', 'christened']"
1.0,1.0,efficiently,effeciently,IH F IY SH AH N T L IY,efficiently,IH F IH SH AH N T L IY,"['efficiently', 'imminently', 'irrationally', 'innocently', 'instantly', 'additionally', 'elegantly', 'efficiencies', 'immediately', 'vehemently']"
1.0,1.0,efficiently,efficently,EH F IH S AH N T L IY,efficiently,IH F IH SH AH N T L IY,"['efficiently', 'elegantly', 'innocently', 'evidently', 'eminently', 'arrogantly', 'apparently', 'presently', 'pleasantly', 'imminently']"
0.0,1.0,effluence,effulence,EH F Y UW L AH N S,emulex,EH M Y UW L AH K S,"['emulex', 'opulence', 'excellence', 'esculent', 'eloquence', 'effluence', 'petulance', 'semblance', 'affluence', ""hulon's""]"
1.0,1.0,eighth,eigth,EY T TH,eighth,EY T TH,"['eighth', 'eights', 'ates', 'aytes', ""eight's"", 'eighty', 'ater', 'aids', 'aides', 'ades', ""aid's"", ""aide's""]"
0.0,0.0,electron,electon,IH L EH K T AH N,election,IH L EH K SH AH N,"['election', 'elected', 'electing', 'elective', 'elected', 'electors', 'erection', 'erected', 'blechman', 'electra']"
0.0,0.0,electrical,electrial,IH L EH K T R IY AH L,electable,IH L EH K T AH B AH L,"['electable', 'illustrious', 'electrodes', 'electrics', ""electric's"", 'elektrisk', 'electrify', 'electrons', 'terrestrial', 'immaterial']"
1.0,1.0,electrically,electricly,IH L EH K T R IH K L IY,electrically,IH L EH K T R IH K L IY,"['electrically', 'electricar', 'electrical', 'electrocom', 'electrician', 'electroshock', 'electronic', 'symmetrically', 'electrics', ""electric's""]"
0.0,0.0,electricity,electricty,IH L EH K T R IH K T IY,electrically,IH L EH K T R IH K L IY,"['electrically', 'electrical', 'electricar', 'electrocom', 'electrician', 'electronic', 'electroshock', 'electrics', ""electric's"", 'electrically']"
0.0,1.0,elementary,elimentary,EH L AH M EH N T ER IY,alimentary,AE L AH M EH N T ER IY,"['alimentary', 'elementary', 'elementary', 'elemental', ""clemente's"", 'clementes', ""clemente's"", 'clementes', 'elegantly', 'elephantine']"
0.0,0.0,elephant,elphant,EH L F AH N T,infant,IH N F AH N T,"['infant', 'ailment', 'enfant', 'alliant', 'chalfant', 'eldest', 'pliant', 'fluent', 'client', 'efferent']"
1.0,1.0,elicited,elicided,IH L IH S AY D IH D,elicited,IH L IH S IH T IH D,"['elicited', 'presided', 'eliciting', 'preceded', 'lopsided', 'subsided', 'illicitly', 'imploded', 'included', 'misguided']"
1.0,1.0,eligible,eligable,EH L IH G AH B AH L,eligible,EH L IH JH AH B AH L,"['eligible', 'eligible', 'amicable', 'illegible', 'elizabeth', 'flammable', 'immiscible', 'initable', 'plausible', 'clarabelle']"
1.0,1.0,eliminated,eleminated,IH L EH M AH N EY T IH D,eliminated,IH L IH M AH N EY T IH D,"['eliminated', 'eliminated', 'illuminated', 'eliminating', 'illuminating', 'culminated', 'originated', 'assimilated', 'illustrated', 'culminated']"
1.0,1.0,eliminating,eleminating,IH L EH M AH N EY T IH NG,eliminating,IH L IH M AH N EY T IH NG,"['eliminating', 'illuminating', 'eliminated', 'chlorinating', 'eliminated', 'culminating', 'illuminated', 'assimilating', 'illustrating', 'laminating']"
